Bidang_IT;Posisi_Pekerjaan;Nama_Perusahaan;Lokasi;Gaji;Syarat_Deskripsi_Pekerjaan;Link_Detail;Skill_Python;Skill_SQL;Skill_Javascript;Skill_PHP;Skill_Java_Kotlin;Skill_Excel;Skill_Cloud_AWS_GCP;Skill_Docker_K8s;Skill_Git;Skill_English;Skill_Agile_Scrum;Skill_Networking_Security;Gaji_Clean
Web & Mobile Developer;Staff IT Programer;PT Syncrum Logistics;Bekasi;Rp 6.000.000 – Rp 6.500.000 per month;Kesempatan pengembangan karier yang luas di dalam perusahaan | Lingkungan kerja yang dinamis & kolaboratif, didukung oleh Tim yang berdedikasi;https://id.jobstreet.com/job/92569673?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;6250000.0
Web & Mobile Developer;General Manager IT;Perusahaan Rahasia;Jakarta;IDR Disembunyikan;BPJS Kesehatan & Ketenagakerjaan | Asuransi Kesehatan | Lunch;https://id.jobstreet.com/job/92571030?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;New Technology & Digitalization Development Specialist;PT SMART,Tbk;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92691508?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Junior Software Developer;PT Missi Idea Selaras;Central Jakarta;Rp 5.800.000 – Rp 6.500.000 per month;Pengalaman dengan Cloud Services (AWS,Azure atau Google Cloud Platform) | Memiliki portofolio proyek | Memahami konsep RESTful API atau GraphQ;https://id.jobstreet.com/job/92662601?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;1;0;0;0;0;0;6150000.0
Web & Mobile Developer;Cloud Operation Engineer Leader;PT. Berca Hardayaperkasa;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92803918?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Unit Head – Regulatory System Engineering;PT Bank Permata, Tbk;South Tangerang;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92830445?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;KEPALA CNC BUBUT;PT Fuller Autoparts Indonesia;Tangerang;Rp 4,500,000 – Rp 5,000,000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92833122?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Senior Technical Account Manager(Indonesia);PT Tencent Technology Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93122016?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Engineering Supervisor - La Santa Rosa;PT. LYD Management Bali;South Kuta;Rp 4.500.000 – Rp 5.000.000 per month;Competitive Benefits & Rewards | Growth & Development Opportunities | Supportive & Positive Company Culture;https://id.jobstreet.com/job/92744361?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;4750000.0
Web & Mobile Developer;Engineering (Bali);Locca Sea House;Bali;Rp 3.500.000 – Rp 4.000.000 per month;Good Benefits | Career Growth | Supportive Environments;https://id.jobstreet.com/job/92493312?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;3750000.0
Web & Mobile Developer;Quality Engineer;PT Garuda Metalindo;North Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92558642?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;IT System Developer;PT Mitra Mulia Makmur;Surabaya;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92624379?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;PLANT ENGINEER;PT. JAVA TAIKO MINERALINDO;Bojonegara;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92659379?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Security BIM Engineer;Johnson Controls, Inc.;Jakarta;IDR Disembunyikan;Enjoy competitive compensation and benefits package | On-the-job and cross-training opportunities in a collaborative team environment | Dedication to safety through our Zero Harm policy;https://id.jobstreet.com/job/92661563?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;IT Application (Internship);PT PFI Mega Life Insurance;South Jakarta;IDR Disembunyikan;Paid Internship Experience | Work on Meaningful Projects | Mentorship & Career Development;https://id.jobstreet.com/job/92670401?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Application & Product Engineer;PT EMS Technology;South Tangerang;Rp 5.500.000 – Rp 7.000.000 per month;Career growth through training and global principal collaboration. | Technical, customer-facing role with business impact.;https://id.jobstreet.com/job/93104550?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;1;0;0;0;0;0;0;0;0;6250000.0
Web & Mobile Developer;2nd Level Engineer (Security);PT Nusantara Compnet Integrator;West Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92619901?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Network Engineer;PT. Solusi Jasa Teknologi;South Tangerang;IDR Disembunyikan;You’ll have the opportunity to learn from people who are experts | Always learn new things | Providing you with experiences that’ll help advance your career to higher levels;https://id.jobstreet.com/job/92580362?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;SALES ENGINEER & APPLICATION;Perusahaan Rahasia;Tangerang;IDR Disembunyikan;Kesempatan bekerja di perusahaan manufaktur bertaraf internasional | Program pelatihan untuk meningkatkan kompetensi teknis dan profesional | Perusahaan yang terus berkembang;https://id.jobstreet.com/job/92610686?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Lead Developer (Python);PT Hashmicro Solusi Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92576835?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Software Engineering/Developer Manager;Perusahaan Rahasia;Makassar;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92585882?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Enrollment & eVoting Product Owner;PT Jasuindo Tiga Perkasa Tbk;Sidoarjo;IDR Disembunyikan;Supportive work environment | Positive work culture & values | Career growth;https://id.jobstreet.com/job/93115996?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Product Engineer;PT Arita Prima Indonesia;North Jakarta;Rp 9.000.000 – Rp 12.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92796272?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;10500000.0
Web & Mobile Developer;Senior .NET Developer;PT. Adaya Solusi Teknologi;Bandung Regency;Rp 8.000.000 – Rp 12.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92635697?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;10000000.0
Web & Mobile Developer;ERP Business Development - IT Software;PT Trust Recruit Indonesia;East Jakarta;Rp 8.000.000 – Rp 9.500.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92693137?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;8750000.0
Web & Mobile Developer;Senior C++ Developer;PT Fata Organa Solusi;Tangerang;Rp 15.000.000 – Rp 18.000.000 per month;Career growth opportunity in a rapidly growing company | Up to 14x salary a year | Remote working with flexible schedule;https://id.jobstreet.com/job/92734173?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;16500000.0
Web & Mobile Developer;Senior Application Engineer;PT Multikarya Asia Pasifik Raya;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92766649?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;IR Service Engineer;Johnson Controls, Inc.;Jakarta;IDR Disembunyikan;Enjoy competitive compensation and benefits package | On-the-job and cross-training opportunities in a collaborative team environment | Dedication to safety through our Zero Harm policy;https://id.jobstreet.com/job/91488365?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;R&D Automotive Electrical Design Engineer – North Jakarta – WFO (ID: 703307);PT PERSOL RECRUITMENT INDONESIA;North Jakarta;Rp 7.000.000 – Rp 9.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92988217?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;8000000.0
Web & Mobile Developer;Backend Developer (Golang);PT Ako Media Asia;West Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92729881?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Presales (Software);PT Wahana Datarindo Sempurna;South Jakarta;Rp 7.000.000 – Rp 9.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92630465?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;8000000.0
Web & Mobile Developer;Senior Devops Engineer;Elitez Pte Ltd;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92718980?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Salesforce Developer;Indesso;Tanah Abang;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92640146?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Unit Head – Batch Data Engineering;PT Bank Permata, Tbk;South Tangerang;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92830541?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;IT Solution Architect (Presales);PT. Berca Hardayaperkasa;Jakarta;IDR Disembunyikan;Opportunity to work on high-visibility strategic projects. | Own end-to-end solution design and technical strategy. | Exposure to enterprise-scale projects.;https://id.jobstreet.com/job/92484419?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Senior Systems Engineer;Cartrack Technologies Indonesia;South Jakarta;TBD;Lihat detail pada link.;https://id.jobstreet.com/job/93006330?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Senior DevOps Engineer;PT Avows Technologies;South Jakarta;Rp 16.000.000 – Rp 18.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92637249?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;17000000.0
Web & Mobile Developer;DevOps / MLOps Engineer, AI-Native Platform;InterOpera Pte.Ltd.;Jakarta;Rp 15,000,000 – Rp 22,000,000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92893789?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Firmware Test Engineer;PT Mecoindo;Cikarang;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92815137?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Civil Engineer;PT Cipta Griya Semesta;Banten;Rp 6.000.000 – Rp 7.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92995167?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;6500000.0
Web & Mobile Developer;Full Stack Developer (Java-Angular/React JS);PT Lawencon Internasional;South Jakarta;IDR Disembunyikan;Competitive salary | Comprehensive health and wellness benefits, including medical insurance | Collaborative and inclusive work environment;https://id.jobstreet.com/job/92794860?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Senior Java Developer;Netsight Pty Ltd;Jakarta;IDR Disembunyikan;Enjoy flexibility in your work while taking responsibility | Develop yourself, learn from others and make more friends | Be part of a worthy cause. Enjoy the satisfaction of helping the community;https://id.jobstreet.com/job/92740507?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Java Developer;PT Adi Data Informatika;Jakarta;Rp 5.500.000 – Rp 7.000.000 per month;Springboot | MySQL / PostgreSQL | Microservices;https://id.jobstreet.com/job/92570458?type=standard&ref=search-standalone&origin=cardTitle;0;1;0;0;0;0;0;0;0;0;0;0;6250000.0
Web & Mobile Developer;Senior Data Engineer;PT Sharing Vision Indonesia;South Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92580493?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Service Manager;PT Intitek Presisi Integrasi;Tangerang;IDR Disembunyikan;BPJS Kesehatan dan Ketenagakerjaan;https://id.jobstreet.com/job/92958779?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;L1 Engineer - OS & Hypervisor;PT. Lintas Teknologi Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92964141?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Data Engineer (Debezium);PT Lawencon Internasional;South Jakarta;IDR Disembunyikan;Competitive salary | New Project Experience | Collaborative and inclusive work environment;https://id.jobstreet.com/job/92795579?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;CNC Programmer Staff~Senior Staff - Machinery - Semarang (B-131520);RGF HR Agent Indonesia;Semarang;Rp 5.333.333 – Rp 8.000.000 per month;Lihat detail pada link.;https://id.jobstreet.com/job/92666938?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;6666666.5
Web & Mobile Developer;Backend Developer;Perusahaan Rahasia;South Tangerang;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92623880?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Senior DevOps Engineer;PT. HAND Solutions Indonesia;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92691377?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Cloud Engineer / Cloud Architect;PT Astra Graphia Information Technology (AGIT);Jakarta;IDR Disembunyikan;AWS | GCP | Azure;https://id.jobstreet.com/job/92999200?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;1;0;0;0;0;0;
Web & Mobile Developer;Network Engineer;PT Karya Solusi Prima Sejahtera;Sleman;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92857194?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Cloud Operation Engineer;PT. Berca Hardayaperkasa;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92803764?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;IT Cloud DevOps Engineer;PT Sukanda Djaya;Cibitung;IDR Disembunyikan;Employment status permanent | Competitive salary;https://id.jobstreet.com/job/93060820?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Android Mobile Developer;Steradian Data Optima;South Jakarta;Rp 7.000.000 – Rp 10.000.000 per month;Supportive working environment | Fast track carrier | Adopt new technology;https://id.jobstreet.com/job/92914052?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;8500000.0
Web & Mobile Developer;Back End Developer;PT RMA Solusi Indonesia;Tebet;Rp 9.000.000 – Rp 12.500.000 per month;node js, typescript, orm, prisma;https://id.jobstreet.com/job/93088908?type=standard&ref=search-standalone&origin=cardTitle;0;0;1;0;0;0;0;0;0;0;0;0;10750000.0
Web & Mobile Developer;Field Service Engr I;PT Honeywell Indonesia;Kebayoran Lama;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92826912?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;Engineering Project Manager;PT INDONESIA LOGAM PRATAMA;South Tangerang;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/93063954?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;AI Robotic Engineer Job ID 20260108CRZ;PT Supra Primatama Nusantara(Biznet);Bali;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92891461?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;DevOps Engineer;PT IDStar Cipta Teknologi;South Jakarta;IDR Disembunyikan;Tunjangan Hari Raya | Hobby & Community Club | Employee Referral Program;https://id.jobstreet.com/job/92707906?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;IT QA Engineer Automation;Steradian Data Optima;Jakarta;Rp 7.000.000 – Rp 8.500.000 per month;Supportive working environment | Fast track carrier | Adopt new technology;https://id.jobstreet.com/job/92916535?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;7750000.0
Web & Mobile Developer;Senior Microsoft365 Engineer;PT. Metrodata Electronics, Tbk;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92806749?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;IT System/Cloud Solution Architect;PT PESONNA OPTIMA JASA;Central Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92685349?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;IT Development Staff;PT Liebra Permana;Wonogiri;IDR Disembunyikan;Good carrier path | Attractive compensation and benefit | Good working environment;https://id.jobstreet.com/job/92974837?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;L1 Engineer - Server X86 & Appliance;PT. Lintas Teknologi Indonesia;Jakarta;IDR Disembunyikan;Lihat detail pada link.;https://id.jobstreet.com/job/92913761?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
Web & Mobile Developer;TECHNICAL SUPPORT ENGINEER (TSE) / DRAFTER;PT. Hasta Karya Perdana;Surabaya;IDR Disembunyikan;Menyiapkan dan merevisi gambar teknis, shop drawing, dan as-built drawing | Menghitung volume pekerjaan, kebutuhan material, dan BOQ | Menyiapkan data teknis dan estimasi biaya pekerjaan tambah-kurang (VO/CO);https://id.jobstreet.com/job/92983719?type=standard&ref=search-standalone&origin=cardTitle;0;0;0;0;0;0;0;0;0;0;0;0;
